"sex","county name","cases","deaths","hospitalization"
"Female","Georgia","434877","7025","28395"
"Male","Georgia","371971","8013","27417"
"Unknown","Georgia","11668","30","227"
"Female","Appling","998","23","79"
"Male","Appling","829","34","83"
"Unknown","Appling","10","0","0"
"Female","Atkinson","408","7","60"
"Male","Atkinson","351","11","55"
"Unknown","Atkinson","1","0","0"
"Female","Bacon","519","11","31"
"Male","Bacon","470","15","42"
"Unknown","Bacon","27","0","1"
"Female","Baker","82","2","13"
"Male","Baker","76","5","19"
"Female","Baldwin","2053","29","133"
"Male","Baldwin","1634","73","165"
"Unknown","Baldwin","29","0","1"
"Female","Banks","841","20","103"
"Male","Banks","692","12","75"
"Unknown","Banks","17","0","0"
"Female","Barrow","4281","61","296"
"Male","Barrow","3683","54","263"
"Unknown","Barrow","39","0","1"
"Female","Bartow","5330","88","349"
"Male","Bartow","4760","93","374"
"Unknown","Bartow","120","1","1"
"Female","Ben Hill","844","24","84"
"Male","Ben Hill","618","31","64"
"Unknown","Ben Hill","3","0","0"
"Female","Berrien","553","13","36"
"Male","Berrien","449","15","32"
"Unknown","Berrien","8","0","0"
"Female","Bibb","7260","178","882"
"Male","Bibb","5377","168","759"
"Unknown","Bibb","164","0","4"
"Female","Bleckley","451","18","23"
"Male","Bleckley","322","15","22"
"Unknown","Bleckley","7","0","0"
"Female","Brantley","472","12","37"
"Male","Brantley","390","14","30"
"Unknown","Brantley","6","0","0"
"Female","Brooks","511","12","45"
"Male","Brooks","371","25","40"
"Unknown","Brooks","17","0","0"
"Female","Bryan","1341","15","81"
"Male","Bryan","1129","15","88"
"Unknown","Bryan","21","0","0"
"Female","Bulloch","2832","30","116"
"Male","Bulloch","2163","20","86"
"Unknown","Bulloch","57","0","0"
"Female","Burke","920","17","73"
"Male","Burke","740","14","68"
"Unknown","Burke","8","0","1"
"Female","Butts","952","30","42"
"Male","Butts","903","37","65"
"Unknown","Butts","125","1","3"
"Female","Calhoun","227","10","35"
"Male","Calhoun","217","5","38"
"Unknown","Calhoun","3","0","0"
"Female","Camden","1608","14","67"
"Male","Camden","1433","12","49"
"Unknown","Camden","22","0","0"
"Female","Candler","394","13","31"
"Male","Candler","328","20","29"
"Unknown","Candler","2","0","0"
"Female","Carroll","3700","60","140"
"Male","Carroll","3258","63","149"
"Unknown","Carroll","38","0","1"
"Female","Catoosa","2763","29","124"
"Male","Catoosa","2272","29","101"
"Unknown","Catoosa","94","0","3"
"Female","Charlton","426","8","29"
"Male","Charlton","583","11","27"
"Unknown","Charlton","6","0","0"
"Female","Chatham","10150","159","770"
"Male","Chatham","8248","187","717"
"Unknown","Chatham","182","0","5"
"Female","Chattahoochee","219","1","9"
"Male","Chattahoochee","2437","8","14"
"Unknown","Chattahoochee","11","0","0"
"Female","Chattooga","1123","25","69"
"Male","Chattooga","957","34","91"
"Unknown","Chattooga","11","0","0"
"Female","Cherokee","10648","112","516"
"Male","Cherokee","9375","141","604"
"Unknown","Cherokee","259","0","3"
"Female","Clarke","6675","46","236"
"Male","Clarke","5260","66","226"
"Unknown","Clarke","56","0","2"
"Female","Clay","102","1","3"
"Male","Clay","73","2","6"
"Unknown","Clay","4","0","0"
"Female","Clayton","11902","183","656"
