"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-09-07"
"China","Beijing Municipality",935,0,164,9,926,"2020-09-07"
"China","Chongqing Municipality",584,1,1,6,577,"2020-09-07"
"China","Fujian Province",386,13,3,1,372,"2020-09-07"
"China","Gansu province",170,1,0,2,167,"2020-09-07"
"China","Guangdong Province",1767,26,14,8,1733,"2020-09-07"
"China","Guangxi Zhuang Autonomous Region",257,2,0,2,253,"2020-09-07"
"China","Guizhou Province",147,0,0,2,145,"2020-09-07"
"China","Hainan Province",171,0,0,6,165,"2020-09-07"
"China","Hebei Province",365,5,0,6,354,"2020-09-07"
"China","Heilongjiang Province",948,0,394,13,935,"2020-09-07"
"China","Henan Province",1276,0,0,22,1254,"2020-09-07"
"China","Hong Kong Special Administrative Region",4889,267,126,98,4524,"2020-09-07"
"China","Hubei Province",68139,0,0,4512,63627,"2020-09-07"
"China","Hunan Province",1019,0,0,4,1015,"2020-09-07"
"China","Inner Mongolia Autonomous Region",261,1,34,1,259,"2020-09-07"
"China","Jiangsu Province",665,4,3,0,661,"2020-09-07"
"China","Jiangxi Province",935,0,0,1,934,"2020-09-07"
"China","Jilin Province",157,0,19,2,155,"2020-09-07"
"China","Liaoning Province",263,2,0,2,259,"2020-09-07"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-09-07"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-09-07"
"China","Qinghai Province",18,0,0,0,18,"2020-09-07"
"China","Shaanxi Province",377,14,1,3,360,"2020-09-07"
"China","Shandong Province",831,13,14,7,811,"2020-09-07"
"China","Shanghai Municipality",922,43,393,7,872,"2020-09-07"
"China","Shanxi Province",203,2,64,0,201,"2020-09-07"
"China","Sichuan Province",658,21,14,3,634,"2020-09-07"
"China","Taiwan Province",494,12,371,7,475,"2020-09-07"
"China","Tianjin Municipality",233,15,50,3,215,"2020-09-07"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-09-07"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-09-07"
"China","Yunnan Province",201,7,0,2,192,"2020-09-07"
"China","Zhejiang Province",1278,9,3,1,1268,"2020-09-07"
