"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-09-20"
"China","Beijing Municipality",935,0,164,9,926,"2020-09-20"
"China","Chongqing Municipality",584,1,1,6,577,"2020-09-20"
"China","Fujian Province",395,14,3,1,380,"2020-09-20"
"China","Gansu province",170,0,0,2,168,"2020-09-20"
"China","Guangdong Province",1797,22,14,8,1767,"2020-09-20"
"China","Guangxi Zhuang Autonomous Region",258,3,0,2,253,"2020-09-20"
"China","Guizhou Province",147,0,0,2,145,"2020-09-20"
"China","Hainan Province",171,0,0,6,165,"2020-09-20"
"China","Hebei Province",365,3,0,6,356,"2020-09-20"
"China","Heilongjiang Province",948,0,394,13,935,"2020-09-20"
"China","Henan Province",1279,3,0,22,1254,"2020-09-20"
"China","Hong Kong Special Administrative Region",5032,217,135,103,4712,"2020-09-20"
"China","Hubei Province",68139,0,0,4512,63627,"2020-09-20"
"China","Hunan Province",1019,0,0,4,1015,"2020-09-20"
"China","Inner Mongolia Autonomous Region",261,1,34,1,259,"2020-09-20"
"China","Jiangsu Province",665,1,3,0,664,"2020-09-20"
"China","Jiangxi Province",935,0,0,1,934,"2020-09-20"
"China","Jilin Province",157,0,19,2,155,"2020-09-20"
"China","Liaoning Province",265,1,0,2,262,"2020-09-20"
"China","Macao Special Administrative Region",46,0,9,0,46,"2020-09-20"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-09-20"
"China","Qinghai Province",18,0,0,0,18,"2020-09-20"
"China","Shaanxi Province",399,24,1,3,372,"2020-09-20"
"China","Shandong Province",831,9,14,7,815,"2020-09-20"
"China","Shanghai Municipality",972,49,393,7,916,"2020-09-20"
"China","Shanxi Province",203,0,64,0,203,"2020-09-20"
"China","Sichuan Province",672,17,14,3,652,"2020-09-20"
"China","Taiwan Province",507,21,414,7,479,"2020-09-20"
"China","Tianjin Municipality",237,8,50,3,226,"2020-09-20"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-09-20"
"China","Xinjiang Uygur Autonomous Region",902,0,0,3,899,"2020-09-20"
"China","Yunnan Province",206,8,0,2,196,"2020-09-20"
"China","Zhejiang Province",1282,9,3,1,1272,"2020-09-20"
