"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-05-29"
"China","Beijing Municipality",593,3,164,9,581,"2020-05-29"
"China","Chongqing Municipality",579,0,1,6,573,"2020-05-29"
"China","Fujian Province",358,2,3,1,355,"2020-05-29"
"China","Gansu province",139,0,0,2,137,"2020-05-29"
"China","Guangdong Province",1592,2,11,8,1582,"2020-05-29"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-05-29"
"China","Guizhou Province",147,0,0,2,145,"2020-05-29"
"China","Hainan Province",169,0,0,6,163,"2020-05-29"
"China","Hebei Province",328,0,0,6,322,"2020-05-29"
"China","Heilongjiang Province",945,0,394,13,932,"2020-05-29"
"China","Henan Province",1276,0,0,22,1254,"2020-05-29"
"China","Hong Kong Special Administrative Region",1079,40,60,4,1035,"2020-05-29"
"China","Hubei Province",68135,5,0,4512,63618,"2020-05-29"
"China","Hunan Province",1019,0,0,4,1015,"2020-05-29"
"China","Inner Mongolia Autonomous Region",232,26,34,1,205,"2020-05-29"
"China","Jiangsu Province",653,0,3,0,653,"2020-05-29"
"China","Jiangxi Province",937,0,0,1,936,"2020-05-29"
"China","Jilin Province",155,11,19,2,142,"2020-05-29"
"China","Liaoning Province",149,0,0,2,147,"2020-05-29"
"China","Macao Special Administrative Region",45,0,9,0,45,"2020-05-29"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-05-29"
"China","Qinghai Province",18,0,0,0,18,"2020-05-29"
"China","Shaanxi Province",308,0,1,3,305,"2020-05-29"
"China","Shandong Province",788,1,14,7,780,"2020-05-29"
"China","Shanghai Municipality",671,7,300,7,657,"2020-05-29"
"China","Shanxi Province",198,0,64,0,198,"2020-05-29"
"China","Sichuan Province",564,3,13,3,558,"2020-05-29"
"China","Taiwan Province",442,15,348,7,420,"2020-05-29"
"China","Tianjin Municipality",192,1,48,3,188,"2020-05-29"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-05-29"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-05-29"
"China","Yunnan Province",185,0,0,2,183,"2020-05-29"
"China","Zhejiang Province",1268,0,3,1,1267,"2020-05-29"
