"ADM0_EN","ADM1_EN","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","DATE"
"China","Anhui Province",991,0,0,6,985,"2020-06-28"
"China","Beijing Municipality",905,311,164,9,585,"2020-06-28"
"China","Chongqing Municipality",582,3,1,6,573,"2020-06-28"
"China","Fujian Province",363,5,3,1,357,"2020-06-28"
"China","Gansu province",163,21,0,2,140,"2020-06-28"
"China","Guangdong Province",1637,7,11,8,1622,"2020-06-28"
"China","Guangxi Zhuang Autonomous Region",254,0,0,2,252,"2020-06-28"
"China","Guizhou Province",147,0,0,2,145,"2020-06-28"
"China","Hainan Province",171,0,0,6,165,"2020-06-28"
"China","Hebei Province",349,12,0,6,331,"2020-06-28"
"China","Heilongjiang Province",947,0,394,13,934,"2020-06-28"
"China","Henan Province",1276,0,0,22,1254,"2020-06-28"
"China","Hong Kong Special Administrative Region",1199,88,63,7,1104,"2020-06-28"
"China","Hubei Province",68135,0,0,4512,63623,"2020-06-28"
"China","Hunan Province",1019,0,0,4,1015,"2020-06-28"
"China","Inner Mongolia Autonomous Region",238,0,34,1,237,"2020-06-28"
"China","Jiangsu Province",654,1,3,0,653,"2020-06-28"
"China","Jiangxi Province",932,0,0,1,931,"2020-06-28"
"China","Jilin Province",155,0,19,2,153,"2020-06-28"
"China","Liaoning Province",154,5,0,2,147,"2020-06-28"
"China","Macao Special Administrative Region",46,1,9,0,45,"2020-06-28"
"China","Ningxia Hui Autonomous Region",75,0,0,0,75,"2020-06-28"
"China","Qinghai Province",18,0,0,0,18,"2020-06-28"
"China","Shaanxi Province",320,10,1,3,307,"2020-06-28"
"China","Shandong Province",792,0,14,7,785,"2020-06-28"
"China","Shanghai Municipality",707,25,300,7,675,"2020-06-28"
"China","Shanxi Province",198,0,64,0,198,"2020-06-28"
"China","Sichuan Province",589,11,13,3,575,"2020-06-28"
"China","Taiwan Province",447,5,356,7,435,"2020-06-28"
"China","Tianjin Municipality",198,2,48,3,193,"2020-06-28"
"China","Tibet Autonomous Region",1,0,0,0,1,"2020-06-28"
"China","Xinjiang Uygur Autonomous Region",76,0,0,3,73,"2020-06-28"
"China","Yunnan Province",185,0,0,2,183,"2020-06-28"
"China","Zhejiang Province",1269,1,3,1,1267,"2020-06-28"
