"symptom date","cases","deaths","confirmed_case_hospitalization"
"2020-03-10","1","0","0"
"2020-03-10","12","0","0"
"2020-03-10","2","0","0"
"2020-03-10","1","0","0"
"2020-03-11","5","0","2"
"2020-03-11","1","0","0"
"2020-03-11","2","0","0"
"2020-03-11","8","0","2"
"2020-03-11","5","0","1"
"2020-03-11","1","0","0"
"2020-03-11","1","0","0"
"2020-03-11","2","0","0"
"2020-03-11","1","0","0"
"2020-03-12","1","0","0"
"2020-03-12","11","0","0"
"2020-03-12","4","0","0"
"2020-03-12","1","0","0"
"2020-03-12","1","0","0"
"2020-03-12","1","0","0"
"2020-03-12","10","0","2"
"2020-03-12","6","0","0"
"2020-03-12","1","0","0"
"2020-03-12","3","0","0"
"2020-03-12","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","2","0","0"
"2020-03-13","13","0","0"
"2020-03-13","0","0","1"
"2020-03-13","1","0","0"
"2020-03-13","2","0","0"
"2020-03-13","2","0","0"
"2020-03-13","12","0","2"
"2020-03-13","5","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-13","1","0","0"
"2020-03-14","2","0","0"
"2020-03-14","11","0","1"
"2020-03-14","1","0","1"
"2020-03-14","3","0","0"
"2020-03-14","1","0","0"
"2020-03-14","15","0","0"
"2020-03-14","4","0","0"
"2020-03-14","2","0","0"
"2020-03-14","1","0","0"
"2020-03-15","1","0","0"
"2020-03-15","1","0","0"
"2020-03-15","20","1","5"
"2020-03-15","6","0","0"
"2020-03-15","1","0","0"
"2020-03-15","2","0","0"
"2020-03-15","12","0","1"
"2020-03-15","4","0","0"
"2020-03-15","1","0","0"
"2020-03-15","1","0","0"
"2020-03-15","2","0","0"
"2020-03-16","1","0","0"
"2020-03-16","1","0","0"
"2020-03-16","34","0","4"
"2020-03-16","5","0","1"
"2020-03-16","24","0","1"
"2020-03-16","8","0","0"
"2020-03-16","2","0","0"
"2020-03-16","6","0","0"
"2020-03-16","1","0","0"
"2020-03-16","1","0","0"
"2020-03-17","0","0","1"
"2020-03-17","2","0","0"
"2020-03-17","30","1","1"
"2020-03-17","8","0","0"
"2020-03-17","1","0","0"
"2020-03-17","1","0","0"
"2020-03-17","1","0","0"
"2020-03-17","1","0","0"
"2020-03-17","20","0","1"
"2020-03-17","11","0","0"
"2020-03-17","1","0","0"
"2020-03-17","5","0","0"
"2020-03-18","1","0","0"
"2020-03-18","1","0","0"
"2020-03-18","1","0","1"
"2020-03-18","44","0","2"
"2020-03-18","8","0","2"
"2020-03-18","1","0","0"
"2020-03-18","1","0","0"
"2020-03-18","16","0","1"
"2020-03-18","7","0","1"
"2020-03-18","1","0","0"
"2020-03-18","1","0","0"
"2020-03-18","5","0","0"
"2020-03-18","3","0","0"
"2020-03-19","1","0","0"
"2020-03-19","1","0","0"
"2020-03-19","32","1","3"
"2020-03-19","3","0","0"
"2020-03-19","2","0","0"
"2020-03-19","2","0","0"
"2020-03-19","1","0","0"
"2020-03-19","21","0","0"
"2020-03-19","8","0","1"
"2020-03-19","1","0","0"
"2020-03-19","1","0","0"
"2020-03-20","1","0","0"
"2020-03-20","3","0","0"
"2020-03-20","0","0","1"
"2020-03-20","33","1","5"
"2020-03-20","7","0","1"
"2020-03-20","3","0","0"
"2020-03-20","21","0","2"
"2020-03-20","14","0","0"
"2020-03-20","2","0","0"
"2020-03-20","1","0","0"
"2020-03-21","2","0","0"
"2020-03-21","26","0","3"
"2020-03-21","2","0","2"
"2020-03-21","2","0","0"
"2020-03-21","1","0","0"
"2020-03-21","19","0","0"
"2020-03-21","5","0","1"
"2020-03-21","0","0","1"
"2020-03-21","1","0","0"
"2020-03-21","4","0","0"
"2020-03-21","2","0","0"
"2020-03-21","2","0","1"
"2020-03-22","1","0","1"
"2020-03-22","1","0","0"
"2020-03-22","10","0","3"
"2020-03-22","2","0","0"
"2020-03-22","1","0","0"
"2020-03-22","1","0","0"
"2020-03-22","1","0","0"
"2020-03-22","23","0","0"
"2020-03-22","6","0","0"
"2020-03-22","1","0","0"
"2020-03-22","1","0","0"
"2020-03-23","1","0","0"
"2020-03-23","2","0","0"
"2020-03-23","1","0","0"
"2020-03-23","1","0","0"
"2020-03-23","1","0","0"
"2020-03-23","47","0","6"
"2020-03-23","8","0","2"
"2020-03-23","1","0","0"
"2020-03-23","0","0","1"
"2020-03-23","32","0","3"
"2020-03-23","8","0","0"
"2020-03-23","2","0","0"
"2020-03-23","1","0","0"
"2020-03-23","6","0","0"
"2020-03-23","2","0","0"
"2020-03-23","2","0","0"
"2020-03-23","1","0","0"
"2020-03-24","3","0","0"
"2020-03-24","1","0","0"
"2020-03-24","42","0","9"
"2020-03-24","3","0","2"
"2020-03-24","1","0","1"
"2020-03-24","2","0","0"
"2020-03-24","1","0","0"
"2020-03-24","1","0","0"
"2020-03-24","15","0","1"
"2020-03-24","7","0","0"
"2020-03-24","1","0","0"
"2020-03-24","2","0","0"
"2020-03-25","8","0","0"
"2020-03-25","2","0","0"
"2020-03-25","52","0","4"
"2020-03-25","13","0","4"
"2020-03-25","1","0","0"
"2020-03-25","1","0","0"
"2020-03-25","2","0","0"
"2020-03-25","15","0","0"
"2020-03-25","4","0","1"
"2020-03-25","1","0","0"
"2020-03-25","7","0","0"
"2020-03-25","1","0","0"
"2020-03-26","1","0","0"
"2020-03-26","1","0","0"
"2020-03-26","1","0","0"
"2020-03-26","33","0","12"
"2020-03-26","6","0","1"
"2020-03-26","2","0","0"
"2020-03-26","1","0","0"
"2020-03-26","22","0","0"
"2020-03-26","3","0","0"
"2020-03-26","2","0","0"
"2020-03-26","1","0","0"
"2020-03-26","3","0","1"
"2020-03-27","1","0","0"
"2020-03-27","3","0","0"
"2020-03-27","46","0","5"
"2020-03-27","10","0","3"
"2020-03-27","2","0","0"
"2020-03-27","2","0","0"
"2020-03-27","21","0","1"
"2020-03-27","8","0","0"
"2020-03-27","2","0","0"
"2020-03-27","4","0","0"
"2020-03-27","2","0","0"
"2020-03-27","1","0","0"
"2020-03-28","2","0","0"
"2020-03-28","1","0","0"
"2020-03-28","1","0","0"
"2020-03-28","26","0","5"
"2020-03-28","5","0","0"
"2020-03-28","1","0","0"
"2020-03-28","1","0","0"
"2020-03-28","2","0","0"
"2020-03-28","1","0","0"
"2020-03-28","20","0","1"
"2020-03-28","8","0","3"
"2020-03-28","7","0","0"
"2020-03-28","1","0","0"
"2020-03-29","1","0","0"
"2020-03-29","25","0","3"
"2020-03-29","2","0","1"
"2020-03-29","1","0","1"
"2020-03-29","1","0","0"
"2020-03-29","16","0","0"
"2020-03-29","4","1","1"
"2020-03-29","1","0","0"
"2020-03-29","1","0","0"
"2020-03-29","3","0","0"
"2020-03-29","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","2","0","0"
"2020-03-30","41","3","7"
"2020-03-30","14","0","1"
"2020-03-30","3","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","25","0","3"
"2020-03-30","7","0","0"
"2020-03-30","1","0","0"
"2020-03-30","1","0","0"
"2020-03-30","6","0","0"
"2020-03-30","3","0","0"
"2020-03-30","1","0","0"
"2020-03-31","1","0","0"
"2020-03-31","36","1","9"
"2020-03-31","7","0","2"
"2020-03-31","2","0","0"
"2020-03-31","1","0","0"
"2020-03-31","1","0","0"
"2020-03-31","1","0","0"
"2020-03-31","26","0","2"
"2020-03-31","9","0","0"
"2020-03-31","2","0","0"
"2020-03-31","5","0","0"
"2020-03-31","1","0","0"
"2020-03-31","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","51","0","5"
"2020-04-01","11","2","2"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-01","3","0","1"
"2020-04-01","1","0","0"
"2020-04-01","35","0","2"
"2020-04-01","9","0","0"
"2020-04-01","1","0","0"
"2020-04-01","10","0","0"
"2020-04-01","1","0","0"
"2020-04-01","1","0","0"
"2020-04-02","2","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-02","37","0","6"
"2020-04-02","4","0","0"
"2020-04-02","0","0","1"
"2020-04-02","2","0","0"
"2020-04-02","1","0","0"
"2020-04-02","1","0","0"
"2020-04-02","2","0","0"
"2020-04-02","24","0","1"
"2020-04-02","7","0","1"
"2020-04-02","5","0","0"
"2020-04-02","2","0","0"
"2020-04-03","2","0","0"
"2020-04-03","0","0","1"
"2020-04-03","45","4","7"
"2020-04-03","3","0","2"
"2020-04-03","0","0","1"
"2020-04-03","4","0","1"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-03","0","0","1"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-03","24","0","3"
"2020-04-03","9","0","1"
"2020-04-03","1","0","0"
"2020-04-03","1","0","0"
"2020-04-03","3","0","0"
"2020-04-04","1","0","0"
"2020-04-04","3","0","0"
"2020-04-04","3","0","0"
"2020-04-04","31","0","6"
"2020-04-04","4","0","3"
"2020-04-04","1","0","0"
"2020-04-04","21","0","0"
"2020-04-04","5","0","0"
"2020-04-04","4","0","0"
"2020-04-04","1","0","0"
"2020-04-05","0","0","1"
"2020-04-05","1","0","0"
"2020-04-05","1","0","0"
"2020-04-05","30","2","5"
"2020-04-05","4","0","4"
"2020-04-05","1","0","0"
"2020-04-05","1","0","0"
"2020-04-05","27","0","2"
"2020-04-05","4","0","0"
"2020-04-05","1","0","0"
"2020-04-05","6","0","0"
"2020-04-05","1","0","0"
"2020-04-05","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","2"
"2020-04-06","51","1","4"
"2020-04-06","2","0","1"
"2020-04-06","1","0","0"
"2020-04-06","1","0","2"
"2020-04-06","1","0","0"
"2020-04-06","3","0","0"
"2020-04-06","1","0","0"
"2020-04-06","37","0","2"
"2020-04-06","10","0","1"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","1","0","0"
"2020-04-06","3","0","0"
"2020-04-06","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","2","0","0"
"2020-04-07","1","0","0"
"2020-04-07","59","1","6"
"2020-04-07","4","1","3"
"2020-04-07","3","0","0"
"2020-04-07","4","0","0"
"2020-04-07","25","0","0"
"2020-04-07","10","0","2"
"2020-04-07","1","0","0"
"2020-04-07","1","0","0"
"2020-04-07","2","0","0"
"2020-04-08","1","0","0"
"2020-04-08","3","0","0"
"2020-04-08","1","0","0"
"2020-04-08","2","0","0"
"2020-04-08","45","0","3"
"2020-04-08","7","0","0"
"2020-04-08","1","0","0"
"2020-04-08","3","0","0"
"2020-04-08","1","0","0"
"2020-04-08","1","0","0"
"2020-04-08","1","0","0"
"2020-04-08","27","0","5"
"2020-04-08","7","0","2"
"2020-04-08","2","0","0"
"2020-04-08","3","0","0"
"2020-04-09","1","0","0"
"2020-04-09","2","0","0"
"2020-04-09","36","1","4"
"2020-04-09","9","0","0"
"2020-04-09","2","0","0"
"2020-04-09","1","0","1"
"2020-04-09","1","0","0"
"2020-04-09","3","0","0"
"2020-04-09","28","0","1"
"2020-04-09","6","0","0"
"2020-04-09","1","0","0"
"2020-04-09","0","0","1"
"2020-04-09","4","0","0"
"2020-04-09","3","0","0"
"2020-04-10","3","0","0"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","53","1","4"
"2020-04-10","10","0","1"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","1","0","0"
"2020-04-10","25","0","2"
"2020-04-10","8","0","2"
"2020-04-10","3","0","0"
"2020-04-10","4","0","0"
"2020-04-10","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","2","0","1"
"2020-04-11","23","0","3"
"2020-04-11","5","1","2"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","1","0","0"
"2020-04-11","16","0","2"
"2020-04-11","4","0","2"
"2020-04-11","1","0","0"
"2020-04-11","7","0","0"
"2020-04-11","1","0","0"
"2020-04-12","3","0","0"
"2020-04-12","1","0","0"
"2020-04-12","1","0","0"
"2020-04-12","43","0","6"
"2020-04-12","4","0","2"
"2020-04-12","1","0","0"
"2020-04-12","2","0","0"
"2020-04-12","24","0","2"
"2020-04-12","5","0","2"
"2020-04-12","1","0","0"
"2020-04-12","4","0","0"
"2020-04-13","3","0","0"
"2020-04-13","2","0","0"
"2020-04-13","60","0","6"
"2020-04-13","6","0","1"
"2020-04-13","3","0","0"
"2020-04-13","3","0","0"
"2020-04-13","26","0","1"
"2020-04-13","6","0","0"
"2020-04-13","1","0","0"
"2020-04-13","1","0","0"
"2020-04-13","5","0","1"
"2020-04-13","1","0","0"
"2020-04-13","1","0","0"
"2020-04-14","3","0","0"
"2020-04-14","1","0","0"
"2020-04-14","2","0","0"
"2020-04-14","41","1","3"
"2020-04-14","11","0","3"
"2020-04-14","3","0","0"
"2020-04-14","0","0","1"
"2020-04-14","27","0","1"
"2020-04-14","8","0","2"
"2020-04-14","1","0","0"
"2020-04-14","7","0","0"
"2020-04-14","6","0","0"
"2020-04-15","1","0","0"
"2020-04-15","1","0","0"
"2020-04-15","1","0","0"
"2020-04-15","1","0","0"
"2020-04-15","54","0","4"
"2020-04-15","7","0","0"
"2020-04-15","1","0","0"
"2020-04-15","2","0","0"
"2020-04-15","25","0","2"
"2020-04-15","3","1","0"
"2020-04-15","2","0","0"
"2020-04-15","10","0","0"
"2020-04-15","3","0","0"
"2020-04-15","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","1","0","1"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","40","0","7"
"2020-04-16","7","0","1"
"2020-04-16","1","0","0"
"2020-04-16","1","0","0"
"2020-04-16","2","0","0"
"2020-04-16","36","0","5"
"2020-04-16","3","0","0"
"2020-04-16","2","0","0"
"2020-04-16","3","0","0"
"2020-04-16","1","0","0"
"2020-04-17","1","0","0"
"2020-04-17","1","0","0"
"2020-04-17","43","2","4"
"2020-04-17","2","1","0"
"2020-04-17","1","0","0"
"2020-04-17","3","0","0"
"2020-04-17","25","0","2"
"2020-04-17","13","0","0"
"2020-04-17","1","0","0"
"2020-04-17","3","0","0"
"2020-04-17","3","0","0"
"2020-04-17","1","0","0"
"2020-04-18","1","0","0"
"2020-04-18","2","0","0"
"2020-04-18","30","1","3"
"2020-04-18","6","0","3"
"2020-04-18","2","0","0"
"2020-04-18","1","0","0"
"2020-04-18","23","0","2"
"2020-04-18","3","0","0"
"2020-04-18","4","0","0"
"2020-04-18","4","0","0"
"2020-04-19","1","0","0"
"2020-04-19","20","1","2"
"2020-04-19","1","0","0"
"2020-04-19","0","0","1"
"2020-04-19","1","0","0"
"2020-04-19","26","1","2"
"2020-04-19","1","0","0"
"2020-04-19","8","0","0"
"2020-04-19","1","0","0"
"2020-04-20","1","0","0"
"2020-04-20","4","0","0"
"2020-04-20","1","0","0"
"2020-04-20","74","1","7"
"2020-04-20","11","0","0"
"2020-04-20","0","0","1"
"2020-04-20","40","0","6"
"2020-04-20","12","0","2"
"2020-04-20","0","0","1"
"2020-04-20","15","0","0"
"2020-04-20","6","0","0"
"2020-04-20","1","0","0"
"2020-04-21","2","0","0"
"2020-04-21","1","0","1"
"2020-04-21","1","0","0"
"2020-04-21","56","1","2"
"2020-04-21","6","0","2"
"2020-04-21","1","0","0"
"2020-04-21","1","0","0"
"2020-04-21","1","0","0"
"2020-04-21","28","0","2"
"2020-04-21","11","0","0"
"2020-04-21","11","0","0"
"2020-04-21","2","0","0"
"2020-04-22","1","0","0"
"2020-04-22","1","0","0"
"2020-04-22","3","0","0"
"2020-04-22","1","0","0"
"2020-04-22","4","0","1"
"2020-04-22","34","0","4"
"2020-04-22","6","0","0"
"2020-04-22","1","0","0"
"2020-04-22","31","0","1"
"2020-04-22","7","0","0"
"2020-04-22","1","0","0"
"2020-04-22","7","0","0"
"2020-04-22","2","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","39","1","4"
"2020-04-23","2","0","1"
"2020-04-23","2","0","0"
"2020-04-23","2","0","0"
"2020-04-23","1","0","0"
"2020-04-23","1","0","0"
"2020-04-23","16","0","1"
"2020-04-23","6","0","0"
"2020-04-23","5","0","0"
"2020-04-23","3","0","0"
"2020-04-23","1","0","0"
"2020-04-24","1","0","0"
"2020-04-24","2","0","0"
"2020-04-24","3","0","0"
"2020-04-24","26","1","2"
"2020-04-24","5","0","0"
"2020-04-24","0","0","1"
"2020-04-24","2","0","0"
"2020-04-24","28","1","0"
"2020-04-24","8","0","1"
"2020-04-24","1","0","0"
"2020-04-24","3","0","0"
"2020-04-24","1","0","0"
"2020-04-25","2","0","0"
"2020-04-25","2","0","0"
"2020-04-25","35","1","4"
"2020-04-25","2","0","0"
"2020-04-25","1","0","0"
"2020-04-25","13","0","2"
"2020-04-25","3","0","0"
"2020-04-25","1","0","0"
"2020-04-25","7","0","1"
"2020-04-25","2","0","0"
"2020-04-25","1","0","0"
"2020-04-26","2","0","0"
"2020-04-26","2","0","0"
"2020-04-26","20","0","5"
"2020-04-26","2","0","1"
"2020-04-26","13","0","0"
"2020-04-26","3","0","1"
"2020-04-26","1","0","0"
"2020-04-26","8","0","0"
"2020-04-26","1","0","0"
"2020-04-27","4","1","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","2","0","0"
"2020-04-27","41","0","2"
"2020-04-27","6","0","0"
"2020-04-27","1","0","0"
"2020-04-27","1","0","0"
"2020-04-27","36","0","3"
"2020-04-27","10","0","1"
"2020-04-27","1","0","0"
"2020-04-27","13","0","0"
"2020-04-27","5","0","0"
"2020-04-28","4","0","0"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","39","1","1"
"2020-04-28","6","1","1"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","2","0","0"
"2020-04-28","24","0","0"
"2020-04-28","4","0","0"
"2020-04-28","2","0","0"
"2020-04-28","1","0","0"
"2020-04-28","1","0","0"
"2020-04-28","3","0","0"
"2020-04-28","3","0","0"
"2020-04-29","1","0","0"
"2020-04-29","0","0","1"
"2020-04-29","30","0","0"
"2020-04-29","8","0","1"
"2020-04-29","0","0","1"
"2020-04-29","1","0","0"
"2020-04-29","3","0","0"
"2020-04-29","17","0","2"
"2020-04-29","6","1","0"
"2020-04-29","6","0","0"
"2020-04-29","5","0","0"
"2020-04-30","1","0","0"
"2020-04-30","1","0","0"
"2020-04-30","2","0","0"
"2020-04-30","22","0","2"
"2020-04-30","4","0","1"
"2020-04-30","8","0","1"
"2020-04-30","3","0","0"
"2020-04-30","1","0","0"
"2020-04-30","7","0","0"
"2020-04-30","4","0","0"
"2020-05-01","4","0","0"
"2020-05-01","51","1","8"
"2020-05-01","4","1","0"
"2020-05-01","1","0","0"
"2020-05-01","1","0","0"
"2020-05-01","24","0","2"
"2020-05-01","3","1","0"
"2020-05-01","1","0","0"
"2020-05-01","13","0","0"
"2020-05-01","7","0","0"
"2020-05-01","1","0","0"
"2020-05-02","1","0","0"
"2020-05-02","12","0","2"
"2020-05-02","3","0","0"
"2020-05-02","1","0","0"
"2020-05-02","7","0","1"
"2020-05-02","1","0","0"
"2020-05-02","9","0","0"
"2020-05-02","3","0","0"
"2020-05-02","1","0","0"
"2020-05-03","1","0","0"
"2020-05-03","25","0","3"
"2020-05-03","2","0","0"
"2020-05-03","1","0","0"
"2020-05-03","15","0","0"
"2020-05-03","5","0","1"
"2020-05-03","3","0","0"
"2020-05-03","3","0","0"
"2020-05-04","1","0","0"
"2020-05-04","2","0","1"
"2020-05-04","1","0","0"
"2020-05-04","1","0","0"
"2020-05-04","21","0","3"
"2020-05-04","4","0","0"
"2020-05-04","1","0","0"
"2020-05-04","13","0","2"
"2020-05-04","5","0","0"
"2020-05-04","3","0","0"
"2020-05-04","11","0","0"
"2020-05-04","5","0","0"
"2020-05-04","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","1","0","0"
"2020-05-05","20","0","3"
"2020-05-05","1","0","0"
"2020-05-05","19","0","1"
"2020-05-05","2","0","1"
"2020-05-05","6","0","0"
"2020-05-05","3","0","0"
"2020-05-06","2","0","0"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","25","0","1"
"2020-05-06","4","0","1"
"2020-05-06","2","0","0"
"2020-05-06","1","0","0"
"2020-05-06","1","0","0"
"2020-05-06","10","0","0"
"2020-05-06","2","0","0"
"2020-05-06","5","0","0"
"2020-05-06","2","0","0"
"2020-05-07","3","0","0"
"2020-05-07","1","0","1"
"2020-05-07","25","1","1"
"2020-05-07","4","0","0"
"2020-05-07","2","0","0"
"2020-05-07","17","0","3"
"2020-05-07","2","0","0"
"2020-05-07","1","0","0"
"2020-05-07","5","0","0"
"2020-05-07","2","0","0"
"2020-05-08","4","0","0"
"2020-05-08","1","0","0"
"2020-05-08","25","1","3"
"2020-05-08","4","0","0"
"2020-05-08","1","0","0"
"2020-05-08","13","1","1"
"2020-05-08","1","0","0"
"2020-05-08","1","0","0"
"2020-05-08","5","0","0"
"2020-05-08","2","0","0"
"2020-05-08","1","0","0"
"2020-05-09","3","0","0"
"2020-05-09","9","0","0"
"2020-05-09","1","0","0"
"2020-05-09","1","0","0"
"2020-05-09","11","0","0"
"2020-05-09","2","0","0"
"2020-05-09","7","0","0"
"2020-05-09","1","0","0"
"2020-05-10","1","0","0"
"2020-05-10","7","0","3"
"2020-05-10","3","0","0"
"2020-05-10","11","0","1"
"2020-05-10","8","0","0"
"2020-05-10","3","0","0"
"2020-05-10","4","0","0"
"2020-05-10","1","0","0"
"2020-05-10","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","1","0","0"
"2020-05-11","2","0","0"
"2020-05-11","32","1","4"
"2020-05-11","3","0","0"
"2020-05-11","1","0","0"
"2020-05-11","12","0","1"
"2020-05-11","5","0","0"
"2020-05-11","8","0","0"
"2020-05-11","4","0","0"
"2020-05-11","1","0","0"
"2020-05-12","3","0","0"
"2020-05-12","28","1","1"
"2020-05-12","5","0","0"
"2020-05-12","2","0","0"
"2020-05-12","1","0","0"
"2020-05-12","8","1","0"
"2020-05-12","0","0","2"
"2020-05-12","1","0","0"
"2020-05-12","1","0","0"
"2020-05-12","9","0","0"
"2020-05-12","3","0","0"
"2020-05-13","3","0","0"
"2020-05-13","27","1","2"
"2020-05-13","5","0","0"
"2020-05-13","1","0","0"
"2020-05-13","1","0","0"
"2020-05-13","28","0","2"
"2020-05-13","3","0","0"
"2020-05-13","1","0","0"
"2020-05-13","9","0","0"
"2020-05-13","5","0","0"
"2020-05-13","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","1","0","0"
"2020-05-14","28","0","0"
"2020-05-14","4","0","0"
"2020-05-14","1","0","0"
"2020-05-14","8","0","0"
"2020-05-14","3","0","0"
"2020-05-14","2","0","0"
"2020-05-14","2","0","0"
"2020-05-14","1","0","0"
"2020-05-15","1","0","0"
"2020-05-15","2","0","0"
"2020-05-15","26","1","6"
"2020-05-15","2","0","0"
"2020-05-15","1","0","0"
"2020-05-15","3","0","0"
"2020-05-15","1","0","0"
"2020-05-15","19","0","1"
"2020-05-15","3","0","0"
"2020-05-15","1","0","0"
"2020-05-15","8","0","0"
"2020-05-15","2","0","0"
"2020-05-15","1","0","0"
"2020-05-16","2","0","0"
"2020-05-16","3","0","1"
"2020-05-16","1","0","0"
"2020-05-16","15","1","1"
"2020-05-16","3","0","2"
"2020-05-16","11","1","1"
"2020-05-16","4","0","0"
"2020-05-16","4","0","0"
"2020-05-17","1","0","0"
"2020-05-17","2","0","0"
"2020-05-17","18","0","2"
"2020-05-17","2","0","0"
"2020-05-17","1","0","0"
"2020-05-17","13","0","0"
"2020-05-17","4","0","0"
"2020-05-17","1","0","0"
"2020-05-17","3","0","0"
"2020-05-17","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","1","0","0"
"2020-05-18","2","0","0"
"2020-05-18","35","1","4"
"2020-05-18","5","0","0"
"2020-05-18","1","0","0"
"2020-05-18","2","0","0"
"2020-05-18","1","0","0"
"2020-05-18","9","0","2"
