"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"1","黑龙江省","city","七台河","16","12","0","0","4",NA
"2","海南省","city","万宁","13","10","0","0","3",NA
"3","重庆市","city","万州区","105","68","0","3","34",NA
"4","重庆市","city","万盛经开区","1","1","0","0","0",NA
"5","海南省","city","三亚","54","38","0","1","15",NA
"6","福建省","city","三明","13","10","0","0","3",NA
"7","河南省","city","三门峡","7","3","0","0","4",NA
"8","江西省","city","上饶","123","103","0","0","20",NA
"9","天津市","city","东丽区","4","3","0","0","1",NA
"10","北京市","city","东城区","12","11","0","0","1",NA
"11","海南省","city","东方","3","2","0","0","1",NA
"12","广东省","city","东莞","81","73","0","1","7",NA
"13","重庆市","city","两江新区","17","10","0","0","7",NA
"14","浙江省","city","丽水","17","7","0","0","10",NA
"15","云南省","city","丽江","7","2","0","0","5",NA
"16","宁夏回族自治区","city","中卫","3","0","0","0","3",NA
"17","广东省","city","中山","65","34","0","0","31",NA
"18","北京市","city","丰台区","38","35","0","0","3",NA
"19","重庆市","city","丰都县","10","7","0","0","3",NA
"20","甘肃省","city","临夏","3","0","0","0","3",NA
"21","山西省","city","临汾","2","1","0","0","1",NA
"22","山东省","city","临沂","47","18","0","0","29",NA
"23","云南省","city","临沧","1","0","0","0","1",NA
"24","海南省","city","临高","6","3","0","0","3",NA
"25","辽宁省","city","丹东","7","3","0","0","4",NA
"26","内蒙古自治区","city","乌兰察布","3","3","0","0","0",NA
"27","内蒙古自治区","city","乌海市","2","2","0","0","0",NA
"28","新疆维吾尔自治区","city","乌鲁木齐","23","20","0","0","3",NA
"29","海南省","city","乐东","2","2","0","0","0",NA
"30","四川省","city","乐山","3","1","0","0","2",NA
"31","江西省","city","九江","115","97","0","0","18",NA
"32","重庆市","city","九龙坡区","20","12","0","1","7",NA
"33","重庆市","city","云阳县","23","7","0","0","16",NA
"34","安徽省","city","亳州","107","82","0","0","25",NA
"35","湖北省","city","仙桃","523","419","0","17","87",NA
"36","黑龙江省","city","伊春","1","1","0","0","0",NA
"37","新疆维吾尔自治区","city","伊犁州","16","12","0","0","4",NA
"38","广东省","city","佛山","84","61","0","0","23",NA
"39","黑龙江省","city","佳木斯","15","6","0","0","9",NA
"40","海南省","city","保亭","3","3","0","0","0",NA
"41","河北省","city","保定","32","13","0","0","19",NA
"42","云南省","city","保山","9","7","0","0","2",NA
"43","河南省","city","信阳","261","195","0","2","64",NA
"44","海南省","city","儋州","15","13","0","0","2",NA
"45","吉林省","city","公主岭","6","4","0","0","2",NA
"46","安徽省","city","六安","63","48","0","0","15",NA
"47","贵州省","city","六盘水","10","6","0","1","3",NA
"48","甘肃省","city","兰州","35","16","0","2","17",NA
"49","内蒙古自治区","city","兴安盟","1","1","0","0","0",NA
"50","新疆维吾尔自治区","city","兵团第七师","1","0","0","0","1",NA
"51","新疆维吾尔自治区","city","兵团第九师","4","4","0","0","0",NA
"52","新疆维吾尔自治区","city","兵团第八师石河子市","3","2","0","1","0",NA
"53","新疆维吾尔自治区","city","兵团第六师五家渠市","2","2","0","0","0",NA
"54","新疆维吾尔自治区","city","兵团第十二师","1","1","0","0","0",NA
"55","新疆维吾尔自治区","city","兵团第四师","10","10","0","0","0",NA
"56","四川省","city","内江","22","17","0","0","5",NA
"57","四川省","city","凉山州","11","6","0","0","5",NA
"58","内蒙古自治区","city","包头","11","11","0","0","0",NA
"59","广西壮族自治区","city","北海","43","35","0","1","7",NA
"60","天津市","city","北辰区","6","5","0","0","1",NA
"61","湖北省","city","十堰","602","484","0","2","116",NA
"62","江苏省","city","南京","91","64","0","0","27",NA
"63","四川省","city","南充","35","26","0","0","9",NA
"64","广西壮族自治区","city","南宁","50","39","0","0","11",NA
"65","重庆市","city","南岸区","15","13","0","0","2",NA
"66","福建省","city","南平","20","15","0","0","5",NA
"67","天津市","city","南开区","6","5","0","0","1",NA
