"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"75","安徽省","city","合肥","174","0","0","1","173",NA
"76","江西省","city","吉安","22","0","0","0","22",NA
"77","吉林省","city","吉林市","5","0","0","0","5",NA
"78","新疆维吾尔自治区","city","吐鲁番市","3","0","0","0","3",NA
"79","山西省","city","吕梁","6","0","0","0","6",NA
"80","宁夏回族自治区","city","吴忠","28","1","0","0","27",NA
"81","河南省","city","周口","76","1","0","1","74",NA
"82","内蒙古自治区","city","呼伦贝尔","7","0","0","0","7",NA
"83","内蒙古自治区","city","呼和浩特","7","1","0","0","6",NA
"84","天津市","city","和平区","6","0","0","0","6",NA
"85","湖北省","city","咸宁","836","16","0","14","806",NA
"86","陕西省","city","咸阳","17","1","0","0","16",NA
"87","黑龙江省","city","哈尔滨","198","21","0","4","173",NA
"88","河北省","city","唐山","58","2","0","1","55",NA
"89","河南省","city","商丘","91","0","0","3","88",NA
"90","陕西省","city","商洛","7","0","0","0","7",NA
"91","浙江省","city","嘉兴","45","2","0","0","43",NA
"92","上海市","city","嘉定区","9","2","0","0","7",NA
"93","吉林省","city","四平市","15","0","0","1","14",NA
"94","宁夏回族自治区","city","固原","5","0","0","0","5",NA
"95","重庆市","city","垫江县","20","1","0","0","19",NA
"96","重庆市","city","城口县","2","0","0","0","2",NA
"97","上海市","city","境外输入人员","4","4","0","0","0",NA
"98","北京市","city","境外输入人员","13","13","0","0","0",NA
"99","甘肃省","city","境外输入人员","33","33","0","0","0",NA
"100","北京市","city","外地来京人员","25","23","0","0","2",NA
"101","上海市","city","外地来沪人员","111","10","0","1","100",NA
"102","天津市","city","外地来津人员","6","0","0","0","6",NA
"103","北京市","city","大兴区","39","23","0","0","16",NA
"104","黑龙江省","city","大兴安岭","2","0","0","0","2",NA
"105","山西省","city","大同","12","1","0","0","11",NA
"106","黑龙江省","city","大庆","26","3","0","1","22",NA
"107","重庆市","city","大渡口区","7","0","0","0","7",NA
"108","云南省","city","大理州","13","0","0","0","13",NA
"109","重庆市","city","大足区","14","2","0","0","12",NA
"110","辽宁省","city","大连","19","4","0","0","15",NA
"111","甘肃省","city","天水","12","0","0","0","12",NA
"112","湖北省","city","天门","496","20","0","15","461",NA
"113","山西省","city","太原","20","0","0","0","20",NA
"114","重庆市","city","奉节县","22","2","0","0","20",NA
"115","上海市","city","奉贤区","9","0","0","0","9",NA
"116","山东省","city","威海","38","3","0","0","35",NA
"117","湖北省","city","孝感","3518","335","0","126","3057",NA
"118","宁夏回族自治区","city","宁东","1","0","0","0","1",NA
"119","福建省","city","宁德","26","0","0","0","26",NA
"120","天津市","city","宁河区","4","0","0","0","4",NA
"121","浙江省","city","宁波","157","1","0","0","156",NA
"122","安徽省","city","安庆","83","0","0","0","83",NA
"123","陕西省","city","安康","26","1","0","0","25",NA
"124","河南省","city","安阳","53","0","0","0","53",NA
"125","贵州省","city","安顺","4","0","0","0","4",NA
"126","海南省","city","定安","3","0","0","1","2",NA
"127","甘肃省","city","定西","9","1","0","0","8",NA
"128","四川省","city","宜宾","12","1","0","0","11",NA
"129","湖北省","city","宜昌","931","144","0","34","753",NA
"130","江西省","city","宜春","106","0","0","0","106",NA
"131","天津市","city","宝坻区","60","2","0","2","56",NA
"132","上海市","city","宝山区","21","3","0","0","18",NA
"133","陕西省","city","宝鸡","13","0","0","0","13",NA
"134","安徽省","city","宣城","6","0","0","0","6",NA
"135","安徽省","city","宿州","41","0","0","0","41",NA
"136","江苏省","city","宿迁","13","0","0","0","13",NA
"137","北京市","city","密云区","7","7","0","0","0",NA
"138","湖南省","city","岳阳","156","4","0","1","151",NA
"139","上海市","city","崇明区","4","0","0","0","4",NA
"140","重庆市","city","巫山县","10","0","0","0","10",NA
"141","重庆市","city","巫溪县","14","0","0","0","14",NA
"142","四川省","city","巴中","24","4","0","0","20",NA
"143","重庆市","city","巴南区","6","2","0","0","4",NA
"144","新疆维吾尔自治区","city","巴州","3","0","0","0","3",NA
"145","内蒙古自治区","city","巴彦淖尔","8","0","0","1","7",NA
"146","江苏省","city","常州","51","0","0","0","51",NA
"147","湖南省","city","常德","82","0","0","0","82",NA
"148","甘肃省","city","平凉","9","0","0","0","9",NA
"149","河南省","city","平顶山","58","0","0","1","57",NA
"150","四川省","city","广元","6","0","0","0","6",NA
"151","四川省","city","广安","30","3","0","0","27",NA
"152","广东省","city","广州","347","24","0","1","322",NA
"153","甘肃省","city","庆阳","3","0","0","0","3",NA
"154","河北省","city","廊坊","30","0","0","0","30",NA
"155","陕西省","city","延安","8","0","0","0","8",NA
"156","北京市","city","延庆区","1","1","0","0","0",NA
"157","吉林省","city","延边","5","0","0","0","5",NA
"158","河南省","city","开封","26","0","0","0","26",NA
"159","重庆市","city","开州区","21","0","0","1","20",NA
"160","河北省","city","张家口","41","3","0","0","38",NA
"161","湖南省","city","张家界","5","0","0","0","5",NA
"162","甘肃省","city","张掖","2","0","0","0","2",NA
"163","重庆市","city","彭水县","2","0","0","0","2",NA
"164","上海市","city","待明确地区","0","-3","0","2","1",NA
"165","北京市","city","待明确地区","0","-284","0","8","276",NA
"166","天津市","city","待明确地区","0","-1","0","0","1",NA
"167","河南省","city","待明确地区","0","-1","0","0","1",NA
"168","江苏省","city","徐州","79","3","0","0","76",NA
"169","上海市","city","徐汇区","18","1","0","0","17",NA
"170","云南省","city","德宏州","5","1","0","0","4",NA
"171","山东省","city","德州","37","4","0","2","31",NA
"172","四川省","city","德阳","18","0","0","0","18",NA
"173","重庆市","city","忠县","21","0","0","0","21",NA
"174","山西省","city","忻州","7","0","0","0","7",NA
"175","湖南省","city","怀化","40","0","0","0","40",NA
"176","北京市","city","怀柔区","7","7","0","0","0",NA
"177","湖北省","city","恩施州","252","13","0","6","233",NA
"178","广东省","city","惠州","62","0","0","0","62",NA
"179","四川省","city","成都","144","39","0","3","102",NA
"180","北京市","city","房山区","16","13","0","0","3",NA
"181","江苏省","city","扬州","23","0","0","0","23",NA
"182","河北省","city","承德","7","0","0","0","7",NA
"183","江西省","city","抚州","72","0","0","0","72",NA
"184","西藏自治区","city","拉萨","1","0","0","0","1",NA
"185","广东省","city","揭阳","8","0","0","0","8",NA
"186","四川省","city","攀枝花","16","0","0","0","16",NA
"187","云南省","city","文山州","2","0","0","0","2",NA
"188","海南省","city","文昌","3","0","0","0","3",NA
"189","江西省","city","新余","130","0","0","0","130",NA
"190","河南省","city","新乡","57","0","0","3","54",NA
"191","江苏省","city","无锡","55","3","0","0","52",NA
"192","山东省","city","日照","16","1","0","0","15",NA
"193","云南省","city","昆明","53","0","0","0","53",NA
"194","新疆维吾尔自治区","city","昌吉州","4","0","0","0","4",NA
"195","北京市","city","昌平区","29","19","0","0","10",NA
"196","海南省","city","昌江","7","0","0","0","7",NA
"197","云南省","city","昭通","25","0","0","0","25",NA
"198","山西省","city","晋中","37","5","0","0","32",NA
"199","山西省","city","晋城","10","0","0","0","10",NA
"200","云南省","city","普洱","4","0","0","0","4",NA
"201","上海市","city","普陀区","11","0","0","0","11",NA
"202","江西省","city","景德镇","6","0","0","0","6",NA
"203","云南省","city","曲靖","13","1","0","0","12",NA
"204","山西省","city","朔州","8","0","0","0","8",NA
"205","辽宁省","city","朝阳","6","1","0","0","5",NA
"206","北京市","city","朝阳区","72","72","0","0","0",NA
"207","辽宁省","city","本溪","3","0","0","0","3",NA
"208","广西壮族自治区","city","来宾","11","4","0","0","7",NA
"209","陕西省","city","杨凌","1","0","0","0","1",NA
"210","上海市","city","杨浦区","9","0","0","0","9",NA
"211","浙江省","city","杭州","169","3","0","0","166",NA
"212","吉林省","city","松原","2","0","0","0","2",NA
"213","上海市","city","松江区","14","0","0","0","14",NA
"214","山东省","city","枣庄","24","0","0","0","24",NA
"215","广西壮族自治区","city","柳州","24","3","0","0","21",NA
"216","湖南省","city","株洲","80","4","0","0","76",NA
"217","广西壮族自治区","city","桂林","32","1","0","0","31",NA
"218","重庆市","city","梁平区","4","0","0","0","4",NA
"219","广东省","city","梅州","16","1","0","0","15",NA
"220","吉林省","city","梅河口","1","0","0","0","1",NA
"221","广西壮族自治区","city","梧州","5","0","0","0","5",NA
"222","云南省","city","楚雄州","4","0","0","0","4",NA
"223","陕西省","city","榆林","3","0","0","0","3",NA
"224","湖北省","city","武汉","49948","16609","0","2388","30951",NA
"225","天津市","city","武清区","2","0","0","0","2",NA
"226","重庆市","city","武隆区","1","0","0","0","1",NA
"227","贵州省","city","毕节","23","4","0","0","19",NA
"228","重庆市","city","永川区","5","0","0","0","5",NA
"229","湖南省","city","永州","44","0","0","0","44",NA
"230","陕西省","city","汉中","26","1","0","0","25",NA
"231","广东省","city","汕头","25","1","0","0","24",NA
"232","广东省","city","汕尾","5","0","0","0","5",NA
"233","重庆市","city","江北区","28","3","0","0","25",NA
"234","重庆市","city","江津区","4","0","0","0","4",NA
"235","广东省","city","江门","23","0","0","0","23",NA
"236","安徽省","city","池州","17","0","0","0","17",NA
"237","辽宁省","city","沈阳","28","3","0","0","25",NA
"238","重庆市","city","沙坪坝区","9","1","0","0","8",NA
"239","河北省","city","沧州","48","0","0","3","45",NA
"240","天津市","city","河东区","15","0","0","1","14",NA
"241","天津市","city","河北区","12","1","0","0","11",NA
"242","广西壮族自治区","city","河池","28","5","0","1","22",NA
"243","广东省","city","河源","4","0","0","0","4",NA
"244","天津市","city","河西区","4","0","0","0","4",NA
"245","福建省","city","泉州","47","0","0","0","47",NA
"246","山东省","city","泰安","35","0","0","2","33",NA
"247","江苏省","city","泰州","37","0","0","0","37",NA
"248","四川省","city","泸州","24","0","0","0","24",NA
"249","河南省","city","洛阳","31","0","0","1","30",NA
"250","天津市","city","津南区","2","1","0","0","1",NA
"251","山东省","city","济南","47","4","0","0","43",NA
"252","山东省","city","济宁","260","82","0","0","178",NA
"253","河南省","city","济源","5","1","0","0","4",NA
"254","上海市","city","浦东新区","61","3","0","0","58",NA
"255","青海省","city","海北州","3","0","0","0","3",NA
"256","海南省","city","海口","39","1","0","0","38",NA
"257","北京市","city","海淀区","63","63","0","0","0",NA
"258","重庆市","city","涪陵区","5","0","0","0","5",NA
"259","山东省","city","淄博","30","4","0","1","25",NA
"260","安徽省","city","淮北","27","0","0","0","27",NA
"261","安徽省","city","淮南","27","0","0","0","27",NA
"262","江苏省","city","淮安","66","3","0","0","63",NA
"263","广东省","city","深圳","419","43","0","3","373",NA
"264","广东省","city","清远","12","0","0","0","12",NA
"265","重庆市","city","渝中区","20","1","0","0","19",NA
"266","重庆市","city","渝北区","17","0","0","0","17",NA
"267","浙江省","city","温州","504","11","0","1","492",NA
"268","陕西省","city","渭南","15","2","0","0","13",NA
"269","浙江省","city","湖州","12","2","0","0","10",NA
"270","湖南省","city","湘潭","36","0","0","0","36",NA
"271","湖南省","city","湘西自治州","8","0","0","0","8",NA
"272","广东省","city","湛江","22","0","0","0","22",NA
"273","安徽省","city","滁州","13","0","0","0","13",NA
"274","山东省","city","滨州","15","0","0","0","15",NA
"275","天津市","city","滨海新区","3","0","0","0","3",NA
"276","河南省","city","漯河","35","0","0","0","35",NA
"277","福建省","city","漳州","20","0","0","0","20",NA
"278","山东省","city","潍坊","44","0","0","0","44",NA
"279","湖北省","city","潜江","198","17","0","9","172",NA
"280","广东省","city","潮州","5","0","0","0","5",NA
"281","重庆市","city","潼南区","18","4","0","0","14",NA
"282","海南省","city","澄迈","9","0","0","1","8",NA
"283","河南省","city","濮阳","17","0","0","0","17",NA
"284","山东省","city","烟台","47","5","0","0","42",NA
"285","河南省","city","焦作","32","0","0","1","31",NA
"286","黑龙江省","city","牡丹江","15","2","0","0","13",NA
"287","广西壮族自治区","city","玉林","11","0","0","0","11",NA
"288","云南省","city","玉溪","14","0","0","1","13",NA
"289","广东省","city","珠海","98","2","0","1","95",NA
"290","海南省","city","琼中","1","0","0","0","1",NA
"291","海南省","city","琼海","6","0","0","1","5",NA
"292","重庆市","city","璧山区","9","0","0","0","9",NA
"293","甘肃省","city","甘南","8","0","0","0","8",NA
"294","四川省","city","甘孜州","78","7","0","0","71",NA
"295","吉林省","city","白城","1","0","0","0","1",NA
"296","甘肃省","city","白银","4","0","0","0","4",NA
"297","广西壮族自治区","city","百色","3","0","0","0","3",NA
"298","湖南省","city","益阳","60","0","0","0","60",NA
"299","江苏省","city","盐城","27","0","0","0","27",NA
"300","辽宁省","city","盘锦","11","0","0","0","11",NA
"301","浙江省","city","省十里丰监狱","36","2","0","0","34",NA
"302","四川省","city","眉山","8","1","0","0","7",NA
"303","宁夏回族自治区","city","石嘴山","1","0","0","0","1",NA
"304","河北省","city","石家庄","29","0","0","0","29",NA
"305","北京市","city","石景山区","14","13","0","0","1",NA
"306","重庆市","city","石柱县","15","1","0","0","14",NA
"307","湖北省","city","神农架林区","11","0","0","0","11",NA
"308","福建省","city","福州","72","0","0","1","71",NA
"309","重庆市","city","秀山县","1","0","0","0","1",NA
"310","河北省","city","秦皇岛","10","0","0","1","9",NA
"311","湖南省","city","娄底","76","2","0","0","74",NA
"312","重庆市","city","綦江区","23","4","0","0","19",NA
"313","天津市","city","红桥区","2","0","0","0","2",NA
"314","云南省","city","红河州","9","0","0","0","9",NA
"315","浙江省","city","绍兴","42","3","0","0","39",NA
"316","黑龙江省","city","绥化","47","5","0","4","38",NA
"317","四川省","city","绵阳","22","4","0","0","18",NA
"318","山东省","city","聊城","38","0","0","0","38",NA
"319","广东省","city","肇庆","19","0","0","1","18",NA
"320","四川省","city","自贡","9","0","0","0","9",NA
"321","浙江省","city","舟山","10","0","0","0","10",NA
"322","安徽省","city","芜湖","34","0","0","0","34",NA
"323","江苏省","city","苏州","87","3","0","0","84",NA
"324","广东省","city","茂名","14","0","0","0","14",NA
"325","湖北省","city","荆州","1580","121","0","49","1410",NA
"326","湖北省","city","荆门","928","122","0","39","767",NA
"327","重庆市","city","荣昌区","9","2","0","0","7",NA
"328","福建省","city","莆田","56","0","0","0","56",NA
"329","山东省","city","菏泽","18","0","0","0","18",NA
"330","江西省","city","萍乡","33","0","0","0","33",NA
"331","辽宁省","city","营口","1","0","0","0","1",NA
"332","辽宁省","city","葫芦岛","12","2","0","1","9",NA
"333","上海市","city","虹口区","7","0","0","0","7",NA
"334","安徽省","city","蚌埠","160","0","0","5","155",NA
"335","河北省","city","衡水","8","0","0","0","8",NA
"336","湖南省","city","衡阳","48","0","0","0","48",NA
"337","浙江省","city","衢州","14","0","0","0","14",NA
"338","湖北省","city","襄阳","1175","73","0","38","1064",NA
"339","云南省","city","西双版纳","15","0","0","1","14",NA
"340","北京市","city","西城区","53","53","0","0","0",NA
"341","青海省","city","西宁","15","0","0","0","15",NA
"342","陕西省","city","西安","120","11","0","1","108",NA
"343","天津市","city","西青区","4","0","0","0","4",NA
"344","河南省","city","许昌","39","0","0","1","38",NA
"345","广西壮族自治区","city","贵港","8","0","0","0","8",NA
"346","贵州省","city","贵阳","36","7","0","1","28",NA
"347","广西壮族自治区","city","贺州","4","0","0","0","4",NA
"348","四川省","city","资阳","4","2","0","0","2",NA
"349","江西省","city","赣州","76","0","0","1","75",NA
"350","江西省","city","赣江新区","1","0","0","0","1",NA
"351","内蒙古自治区","city","赤峰","9","0","0","0","9",NA
"352","吉林省","city","辽源","7","0","0","0","7",NA
"353","辽宁省","city","辽阳","3","0","0","0","3",NA
"354","四川省","city","达州","42","3","0","0","39",NA
"355","山西省","city","运城","19","1","0","0","18",NA
"356","江苏省","city","连云港","48","1","0","0","47",NA
"357","吉林省","city","通化","6","1","0","0","5",NA
"358","北京市","city","通州区","19","18","0","0","1",NA
"359","内蒙古自治区","city","通辽","7","0","0","0","7",NA
"360","四川省","city","遂宁","17","2","0","0","15",NA
"361","贵州省","city","遵义","32","8","0","0","24",NA
"362","河北省","city","邢台","23","0","0","1","22",NA
"363","河北省","city","邯郸","32","0","0","0","32",NA
"364","湖南省","city","邵阳","102","1","0","1","100",NA
"365","河南省","city","郑州","157","0","0","5","152",NA
"366","湖南省","city","郴州","39","0","0","0","39",NA
"367","内蒙古自治区","city","鄂尔多斯","11","0","0","0","11",NA
"368","湖北省","city","鄂州","1394","310","0","54","1030",NA
"369","重庆市","city","酉阳县","1","0","0","0","1",NA
"370","浙江省","city","金华","55","1","0","0","54",NA
"371","上海市","city","金山区","4","0","0","0","4",NA
"372","甘肃省","city","金昌","1","0","0","0","1",NA
"373","广西壮族自治区","city","钦州","8","0","0","0","8",NA
"374","辽宁省","city","铁岭","7","1","0","0","6",NA
"375","贵州省","city","铜仁","10","0","0","0","10",NA
"376","陕西省","city","铜川","8","1","0","0","7",NA
"377","重庆市","city","铜梁区","10","2","0","0","8",NA
"378","安徽省","city","铜陵","29","0","0","0","29",NA
"379","宁夏回族自治区","city","银川","36","2","0","0","34",NA
"380","内蒙古自治区","city","锡林郭勒盟","9","0","0","0","9",NA
"381","辽宁省","city","锦州","12","0","0","0","12",NA
"382","江苏省","city","镇江","12","0","0","0","12",NA
"383","上海市","city","长宁区","13","0","0","0","13",NA
"384","重庆市","city","长寿区","22","4","0","0","18",NA
"385","吉林省","city","长春","45","1","0","0","44",NA
"386","湖南省","city","长沙","242","24","0","2","216",NA
"387","山西省","city","长治","8","0","0","0","8",NA
"388","北京市","city","门头沟区","3","1","0","0","2",NA
"389","上海市","city","闵行区","19","0","0","0","19",NA
"390","辽宁省","city","阜新","8","0","0","0","8",NA
"391","安徽省","city","阜阳","155","0","0","0","155",NA
"392","广西壮族自治区","city","防城港","19","4","0","0","15",NA
"393","广东省","city","阳江","14","0","0","0","14",NA
"394","山西省","city","阳泉","4","0","0","0","4",NA
"395","新疆维吾尔自治区","city","阿克苏地区","1","0","0","0","1",NA
"396","四川省","city","阿坝州","1","0","0","0","1",NA
"397","甘肃省","city","陇南","4","0","0","0","4",NA
"398","海南省","city","陵水","4","0","0","0","4",NA
"399","湖北省","city","随州","1307","159","0","44","1104",NA
"400","四川省","city","雅安","7","1","0","0","6",NA
"401","山东省","city","青岛","60","1","0","1","58",NA
"402","上海市","city","青浦区","6","1","0","0","5",NA
"403","上海市","city","静安区","16","2","0","0","14",NA
"404","辽宁省","city","鞍山","4","0","0","0","4",NA
"405","陕西省","city","韩城","1","0","0","0","1",NA
"406","广东省","city","韶关","10","0","0","1","9",NA
"407","北京市","city","顺义区","10","10","0","0","0",NA
"408","安徽省","city","马鞍山","38","0","0","0","38",NA
"409","河南省","city","驻马店","139","0","0","0","139",NA
"410","重庆市","city","高新区","4","0","0","0","4",NA
"411","黑龙江省","city","鸡西","46","5","0","0","41",NA
"412","河南省","city","鹤壁","19","0","0","0","19",NA
"413","黑龙江省","city","鹤岗","5","1","0","0","4",NA
"414","江西省","city","鹰潭","18","0","0","0","18",NA
"415","湖北省","city","黄冈","2907","141","0","125","2641",NA
"416","安徽省","city","黄山","9","0","0","0","9",NA
"417","上海市","city","黄浦区","6","1","0","0","5",NA
"418","湖北省","city","黄石","1015","81","0","37","897",NA
"419","黑龙江省","city","黑河","14","1","0","0","13",NA
"420","贵州省","city","黔东南州","10","0","0","0","10",NA
"421","贵州省","city","黔南州","17","1","0","0","16",NA
"422","重庆市","city","黔江区","2","0","0","0","2",NA
"423","贵州省","city","黔西南州","4","0","0","0","4",NA
"424","黑龙江省","city","齐齐哈尔","43","4","0","1","38",NA
"425","福建省","city","龙岩","6","0","0","0","6",NA
"426","上海市","province","上海市","342","24","0","3","315","部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。"
"427","云南省","province","云南省","174","2","0","2","170",""
"428","内蒙古自治区","province","内蒙古自治区","75","4","0","1","70",""
"429","北京市","province","北京市","428","105","0","8","315","北京卫健委未明确大部分治愈与死亡病例的分区归属，因此北京市下辖分区的现存确诊暂无法获取。"
"430","台湾","province","台湾","45","29","0","1","15",""
"431","吉林省","province","吉林省","93","2","0","1","90",""
"432","四川省","province","四川省","539","71","0","3","465",""
"433","天津市","province","天津市","136","4","0","3","129","部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。"
"434","宁夏回族自治区","province","宁夏回族自治区","75","4","0","0","71",""
"435","安徽省","province","安徽省","990","0","0","6","984",""
"436","山东省","province","山东省","758","105","0","6","647",""
"437","山西省","province","山西省","133","7","0","0","126",""
"438","广东省","province","广东省","1352","84","0","8","1260","部分治愈或死亡病例省级卫健委未明确其市区归属，归入待明确地区。"
"439","广西壮族自治区","province","广西壮族自治区","252","20","0","2","230",""
"440","新疆维吾尔自治区","province","新疆维吾尔自治区","76","0","0","3","73",""
"441","江苏省","province","江苏省","631","13","0","0","618",""
"442","江西省","province","江西省","935","11","0","1","923",""
"443","河北省","province","河北省","318","5","0","6","307",""
"444","河南省","province","河南省","1272","3","0","22","1247",""
"445","浙江省","province","浙江省","1215","40","0","1","1174","丽水：确诊病例含 8 例境外输入病例；湖州：确诊病例含 2例境外输入病例。浙江：累计治愈病例不含外省治愈病例 12 例（杭州市）。"
"446","海南省","province","海南省","168","3","0","6","159",""
"447","湖北省","province","湖北省","67743","18285","0","3007","46451",""
"448","湖南省","province","湖南省","1018","35","0","4","979",""
"449","澳门","province","澳门","10","0","0","0","10",""
"450","甘肃省","province","甘肃省","124","35","0","2","87",""
"451","福建省","province","福建省","296","0","0","1","295",""
"452","西藏自治区","province","西藏自治区","1","0","0","0","1",""
"453","贵州省","province","贵州省","146","21","0","2","123",""
"454","辽宁省","province","辽宁省","125","15","0","1","109",""
"455","重庆市","province","重庆市","576","43","0","6","527",""
"456","陕西省","province","陕西省","245","17","0","1","227",""
"457","青海省","province","青海省","18","0","0","0","18",""
"458","香港","province","香港","114","52","0","3","59",""
"459","黑龙江省","province","黑龙江省","481","47","0","13","421",""
