"","province","area_type","area_name","confirmedCount","currentConfirmedCount","suspectedCount","deadCount","curedCount","comment"
"93","宁夏回族自治区","city","固原","5","3","0","0","2",NA
"94","重庆市","city","垫江县","20","17","0","0","3",NA
"95","重庆市","city","城口县","2","0","0","0","2",NA
"96","北京市","city","外地来京人员","26","24","0","0","2",NA
"97","上海市","city","外地来沪人员","102","74","0","1","27",NA
"98","天津市","city","外地来津人员","6","5","0","0","1",NA
"99","北京市","city","大兴区","38","36","0","0","2",NA
"100","黑龙江省","city","大兴安岭","2","2","0","0","0",NA
"101","山西省","city","大同","12","8","0","0","4",NA
"102","黑龙江省","city","大庆","18","16","0","1","1",NA
"103","重庆市","city","大渡口区","7","3","0","0","4",NA
"104","云南省","city","大理州","13","10","0","0","3",NA
"105","重庆市","city","大足区","14","13","0","0","1",NA
"106","辽宁省","city","大连","17","13","0","0","4",NA
"107","甘肃省","city","天水","12","6","0","0","6",NA
"108","湖北省","city","天门","416","385","0","10","21",NA
"109","山西省","city","太原","18","15","0","0","3",NA
"110","重庆市","city","奉节县","20","17","0","0","3",NA
"111","上海市","city","奉贤区","9","8","0","0","1",NA
"112","山东省","city","威海","38","29","0","0","9",NA
"113","湖北省","city","孝感","3009","2697","0","57","255",NA
"114","宁夏回族自治区","city","宁东","1","0","0","0","1",NA
"115","福建省","city","宁德","25","20","0","0","5",NA
"116","天津市","city","宁河区","4","4","0","0","0",NA
"117","浙江省","city","宁波","153","118","0","0","35",NA
"118","安徽省","city","安庆","81","52","0","0","29",NA
"119","陕西省","city","安康","22","17","0","0","5",NA
"120","河南省","city","安阳","50","37","0","0","13",NA
"121","贵州省","city","安顺","4","4","0","0","0",NA
"122","海南省","city","定安","3","1","0","1","1",NA
"123","甘肃省","city","定西","9","6","0","0","3",NA
"124","四川省","city","宜宾","11","8","0","0","3",NA
"125","湖北省","city","宜昌","877","783","0","13","81",NA
"126","江西省","city","宜春","101","83","0","0","18",NA
"127","天津市","city","宝坻区","46","43","0","2","1",NA
"128","上海市","city","宝山区","20","19","0","0","1",NA
"129","陕西省","city","宝鸡","13","6","0","0","7",NA
"130","安徽省","city","宣城","6","2","0","0","4",NA
"131","安徽省","city","宿州","39","29","0","0","10",NA
"132","江苏省","city","宿迁","12","6","0","0","6",NA
"133","北京市","city","密云区","7","7","0","0","0",NA
"134","湖南省","city","岳阳","149","104","0","1","44",NA
"135","上海市","city","崇明区","3","3","0","0","0",NA
"136","重庆市","city","巫山县","10","5","0","0","5",NA
"137","重庆市","city","巫溪县","13","6","0","0","7",NA
"138","四川省","city","巴中","24","23","0","0","1",NA
"139","重庆市","city","巴南区","6","5","0","0","1",NA
"140","新疆维吾尔自治区","city","巴州","3","3","0","0","0",NA
"141","内蒙古自治区","city","巴彦淖尔","6","6","0","0","0",NA
"142","江苏省","city","常州","43","32","0","0","11",NA
"143","湖南省","city","常德","78","52","0","0","26",NA
"144","甘肃省","city","平凉","9","8","0","0","1",NA
"145","河南省","city","平顶山","57","37","0","1","19",NA
"146","四川省","city","广元","6","5","0","0","1",NA
"147","四川省","city","广安","30","23","0","0","7",NA
"148","广东省","city","广州","328","235","0","0","93",NA
"149","甘肃省","city","庆阳","3","2","0","0","1",NA
"150","河北省","city","廊坊","29","17","0","0","12",NA
"151","陕西省","city","延安","8","2","0","0","6",NA
"152","北京市","city","延庆区","1","1","0","0","0",NA
"153","吉林省","city","延边","5","3","0","0","2",NA
"154","河南省","city","开封","25","19","0","0","6",NA
"155","重庆市","city","开州区","20","7","0","1","12",NA
"156","河北省","city","张家口","31","27","0","0","4",NA
"157","湖南省","city","张家界","5","2","0","0","3",NA
"158","甘肃省","city","张掖","2","0","0","0","2",NA
"159","重庆市","city","彭水县","2","2","0","0","0",NA
"160","云南省","city","待明确地区","0","-2","0","0","2",NA
"161","北京市","city","待明确地区","0","-63","0","3","60",NA
"162","天津市","city","待明确地区","0","-10","0","0","10",NA
"163","广东省","city","待明确地区","0","-3","0","1","2",NA
"164","河南省","city","待明确地区","0","-10","0","3","7",NA
"165","甘肃省","city","待明确地区","0","-6","0","0","6",NA
"166","福建省","city","待明确地区","0","-5","0","0","5",NA
"167","江苏省","city","徐州","76","59","0","0","17",NA
"168","上海市","city","徐汇区","17","15","0","0","2",NA
"169","云南省","city","德宏州","5","3","0","0","2",NA
"170","山东省","city","德州","35","28","0","1","6",NA
"171","四川省","city","德阳","17","17","0","0","0",NA
"172","重庆市","city","忠县","19","12","0","0","7",NA
"173","山西省","city","忻州","7","7","0","0","0",NA
"174","湖南省","city","怀化","39","13","0","0","26",NA
"175","北京市","city","怀柔区","7","7","0","0","0",NA
"176","湖北省","city","恩施州","237","175","0","4","58",NA
"177","广东省","city","惠州","56","42","0","0","14",NA
"178","四川省","city","成都","135","91","0","1","43",NA
"179","北京市","city","房山区","14","14","0","0","0",NA
"180","江苏省","city","扬州","20","14","0","0","6",NA
"181","河北省","city","承德","7","6","0","0","1",NA
"182","江西省","city","抚州","71","57","0","0","14",NA
"183","西藏自治区","city","拉萨","1","0","0","0","1",NA
"184","广东省","city","揭阳","8","5","0","0","3",NA
"185","四川省","city","攀枝花","13","4","0","0","9",NA
"186","云南省","city","文山州","2","2","0","0","0",NA
"187","海南省","city","文昌","3","2","0","0","1",NA
"188","江西省","city","新余","124","93","0","0","31",NA
"189","河南省","city","新乡","55","46","0","2","7",NA
"190","江苏省","city","无锡","51","42","0","0","9",NA
"191","山东省","city","日照","15","13","0","0","2",NA
"192","云南省","city","昆明","48","41","0","0","7",NA
"193","新疆维吾尔自治区","city","昌吉州","4","4","0","0","0",NA
"194","北京市","city","昌平区","24","24","0","0","0",NA
"195","海南省","city","昌江","7","7","0","0","0",NA
"196","云南省","city","昭通","14","12","0","0","2",NA
"197","山西省","city","晋中","35","24","0","0","11",NA
"198","山西省","city","晋城","8","6","0","0","2",NA
"199","云南省","city","普洱","4","4","0","0","0",NA
"200","上海市","city","普陀区","11","11","0","0","0",NA
"201","江西省","city","景德镇","5","4","0","0","1",NA
"202","云南省","city","曲靖","13","12","0","0","1",NA
"203","山西省","city","朔州","7","5","0","0","2",NA
"204","辽宁省","city","朝阳","6","4","0","0","2",NA
"205","北京市","city","朝阳区","56","56","0","0","0",NA
"206","辽宁省","city","本溪","3","2","0","0","1",NA
"207","广西壮族自治区","city","来宾","11","11","0","0","0",NA
"208","陕西省","city","杨凌","1","1","0","0","0",NA
"209","上海市","city","杨浦区","9","8","0","0","1",NA
"210","浙江省","city","杭州","165","96","0","0","69",NA
"211","吉林省","city","松原","2","1","0","0","1",NA
"212","上海市","city","松江区","14","13","0","0","1",NA
"213","山东省","city","枣庄","23","19","0","0","4",NA
"214","广西壮族自治区","city","柳州","22","15","0","0","7",NA
"215","湖南省","city","株洲","77","56","0","0","21",NA
"216","广西壮族自治区","city","桂林","31","26","0","0","5",NA
"217","重庆市","city","梁平区","4","2","0","0","2",NA
"218","广东省","city","梅州","14","7","0","0","7",NA
"219","吉林省","city","梅河口","1","0","0","0","1",NA
"220","广西壮族自治区","city","梧州","5","0","0","0","5",NA
"221","云南省","city","楚雄州","4","4","0","0","0",NA
"222","陕西省","city","榆林","3","2","0","0","1",NA
"223","湖北省","city","武汉","35991","32581","0","1124","2286",NA
"224","天津市","city","武清区","1","1","0","0","0",NA
"225","重庆市","city","武隆区","1","1","0","0","0",NA
"226","贵州省","city","毕节","23","19","0","0","4",NA
"227","重庆市","city","永川区","5","4","0","0","1",NA
"228","湖南省","city","永州","43","20","0","0","23",NA
"229","陕西省","city","汉中","21","20","0","0","1",NA
"230","广东省","city","汕头","25","17","0","0","8",NA
"231","广东省","city","汕尾","5","4","0","0","1",NA
"232","重庆市","city","江北区","25","23","0","0","2",NA
"233","重庆市","city","江津区","4","3","0","0","1",NA
"234","广东省","city","江门","22","18","0","0","4",NA
"235","安徽省","city","池州","17","14","0","0","3",NA
"236","辽宁省","city","沈阳","28","19","0","0","9",NA
"237","重庆市","city","沙坪坝区","8","8","0","0","0",NA
"238","河北省","city","沧州","45","31","0","2","12",NA
"239","天津市","city","河东区","14","11","0","1","2",NA
"240","天津市","city","河北区","12","10","0","0","2",NA
"241","广西壮族自治区","city","河池","21","20","0","1","0",NA
"242","广东省","city","河源","3","2","0","0","1",NA
"243","天津市","city","河西区","4","3","0","0","1",NA
"244","福建省","city","泉州","44","31","0","0","13",NA
"245","山东省","city","泰安","32","28","0","0","4",NA
"246","江苏省","city","泰州","37","22","0","0","15",NA
"247","四川省","city","泸州","19","17","0","0","2",NA
"248","河南省","city","洛阳","30","26","0","0","4",NA
"249","天津市","city","津南区","1","1","0","0","0",NA
"250","山东省","city","济南","47","36","0","0","11",NA
"251","山东省","city","济宁","46","32","0","0","14",NA
"252","河南省","city","济源","4","4","0","0","0",NA
"253","上海市","city","浦东新区","56","44","0","0","12",NA
"254","青海省","city","海北州","3","1","0","0","2",NA
"255","海南省","city","海口","30","24","0","0","6",NA
"256","北京市","city","海淀区","56","56","0","0","0",NA
"257","重庆市","city","涪陵区","3","2","0","0","1",NA
"258","山东省","city","淄博","26","25","0","0","1",NA
"259","安徽省","city","淮北","25","19","0","0","6",NA
"260","安徽省","city","淮南","23","17","0","0","6",NA
"261","江苏省","city","淮安","56","50","0","0","6",NA
"262","广东省","city","深圳","400","306","0","0","94",NA
"263","广东省","city","清远","12","7","0","0","5",NA
"264","重庆市","city","渝中区","20","17","0","0","3",NA
"265","重庆市","city","渝北区","15","11","0","0","4",NA
"266","浙江省","city","温州","496","356","0","0","140",NA
"267","陕西省","city","渭南","14","14","0","0","0",NA
"268","浙江省","city","湖州","10","6","0","0","4",NA
"269","湖南省","city","湘潭","34","22","0","0","12",NA
"270","湖南省","city","湘西自治州","8","2","0","0","6",NA
"271","广东省","city","湛江","22","11","0","0","11",NA
"272","安徽省","city","滁州","13","9","0","0","4",NA
"273","山东省","city","滨州","14","8","0","0","6",NA
"274","天津市","city","滨海新区","3","3","0","0","0",NA
"275","河南省","city","漯河","33","27","0","0","6",NA
"276","福建省","city","漳州","19","15","0","0","4",NA
"277","山东省","city","潍坊","41","35","0","0","6",NA
"278","湖北省","city","潜江","104","88","0","5","11",NA
"279","广东省","city","潮州","5","5","0","0","0",NA
"280","重庆市","city","潼南区","16","16","0","0","0",NA
"281","海南省","city","澄迈","8","6","0","1","1",NA
"282","河南省","city","濮阳","13","12","0","0","1",NA
"283","山东省","city","烟台","46","36","0","0","10",NA
"284","河南省","city","焦作","29","23","0","1","5",NA
"285","黑龙江省","city","牡丹江","12","11","0","0","1",NA
"286","广西壮族自治区","city","玉林","9","8","0","0","1",NA
"287","云南省","city","玉溪","14","11","0","0","3",NA
"288","广东省","city","珠海","91","64","0","0","27",NA
"289","海南省","city","琼中","1","0","0","0","1",NA
"290","海南省","city","琼海","6","5","0","1","0",NA
"291","重庆市","city","璧山区","8","5","0","0","3",NA
"292","甘肃省","city","甘南","8","7","0","0","1",NA
"293","四川省","city","甘孜州","43","40","0","0","3",NA
"294","吉林省","city","白城","1","1","0","0","0",NA
"295","甘肃省","city","白银","4","4","0","0","0",NA
"296","广西壮族自治区","city","百色","3","3","0","0","0",NA
"297","湖南省","city","益阳","59","37","0","0","22",NA
"298","江苏省","city","盐城","26","20","0","0","6",NA
"299","辽宁省","city","盘锦","11","11","0","0","0",NA
"300","四川省","city","眉山","8","6","0","0","2",NA
"301","宁夏回族自治区","city","石嘴山","1","0","0","0","1",NA
"302","河北省","city","石家庄","27","22","0","0","5",NA
"303","北京市","city","石景山区","13","12","0","0","1",NA
"304","重庆市","city","石柱县","14","11","0","0","3",NA
"305","湖北省","city","神农架林区","10","2","0","0","8",NA
"306","福建省","city","福州","66","51","0","0","15",NA
"307","重庆市","city","秀山县","1","0","0","0","1",NA
"308","河北省","city","秦皇岛","9","7","0","0","2",NA
"309","湖南省","city","娄底","73","48","0","0","25",NA
"310","重庆市","city","綦江区","21","20","0","0","1",NA
"311","天津市","city","红桥区","2","1","0","0","1",NA
"312","云南省","city","红河州","7","4","0","0","3",NA
"313","浙江省","city","绍兴","42","26","0","0","16",NA
"314","黑龙江省","city","绥化","45","38","0","4","3",NA
"315","四川省","city","绵阳","22","17","0","0","5",NA
"316","山东省","city","聊城","38","35","0","0","3",NA
"317","广东省","city","肇庆","17","9","0","1","7",NA
"318","四川省","city","自贡","9","7","0","0","2",NA
"319","浙江省","city","舟山","10","5","0","0","5",NA
"320","安徽省","city","芜湖","31","26","0","0","5",NA
"321","江苏省","city","苏州","85","68","0","0","17",NA
"322","广东省","city","茂名","13","11","0","0","2",NA
"323","湖北省","city","荆州","1447","1262","0","27","158",NA
"324","湖北省","city","荆门","901","771","0","25","105",NA
"325","重庆市","city","荣昌区","8","8","0","0","0",NA
"326","福建省","city","莆田","54","46","0","0","8",NA
"327","山东省","city","菏泽","18","11","0","0","7",NA
"328","江西省","city","萍乡","31","29","0","0","2",NA
"329","辽宁省","city","营口","1","0","0","0","1",NA
"330","辽宁省","city","葫芦岛","11","10","0","1","0",NA
"331","上海市","city","虹口区","7","5","0","0","2",NA
"332","安徽省","city","蚌埠","149","141","0","5","3",NA
"333","河北省","city","衡水","8","4","0","0","4",NA
"334","湖南省","city","衡阳","46","21","0","0","25",NA
"335","浙江省","city","衢州","21","13","0","0","8",NA
"336","湖北省","city","襄阳","1111","1022","0","16","73",NA
"337","云南省","city","西双版纳","15","13","0","0","2",NA
"338","北京市","city","西城区","46","46","0","0","0",NA
"339","青海省","city","西宁","15","6","0","0","9",NA
"340","陕西省","city","西安","114","97","0","0","17",NA
"341","天津市","city","西青区","4","2","0","0","2",NA
"342","河南省","city","许昌","37","31","0","0","6",NA
"343","广西壮族自治区","city","贵港","8","6","0","0","2",NA
"344","贵州省","city","贵阳","34","30","0","0","4",NA
"345","广西壮族自治区","city","贺州","4","4","0","0","0",NA
"346","四川省","city","资阳","3","1","0","0","2",NA
"347","江西省","city","赣州","76","63","0","1","12",NA
"348","江西省","city","赣江新区","1","1","0","0","0",NA
"349","内蒙古自治区","city","赤峰","7","5","0","0","2",NA
"350","吉林省","city","辽源","6","5","0","0","1",NA
"351","辽宁省","city","辽阳","3","2","0","0","1",NA
"352","四川省","city","达州","36","31","0","0","5",NA
"353","山西省","city","运城","19","11","0","0","8",NA
"354","江苏省","city","连云港","45","35","0","0","10",NA
"355","吉林省","city","通化","3","3","0","0","0",NA
"356","北京市","city","通州区","17","16","0","0","1",NA
"357","内蒙古自治区","city","通辽","6","6","0","0","0",NA
"358","四川省","city","遂宁","10","6","0","0","4",NA
"359","贵州省","city","遵义","28","27","0","0","1",NA
"360","河北省","city","邢台","22","13","0","1","8",NA
"361","河北省","city","邯郸","31","24","0","0","7",NA
"362","湖南省","city","邵阳","100","58","0","1","41",NA
"363","河南省","city","郑州","142","88","0","0","54",NA
"364","湖南省","city","郴州","39","24","0","0","15",NA
"365","内蒙古自治区","city","鄂尔多斯","11","9","0","0","2",NA
"366","湖北省","city","鄂州","1125","977","0","32","116",NA
"367","重庆市","city","酉阳县","1","1","0","0","0",NA
"368","浙江省","city","金华","55","31","0","0","24",NA
"369","上海市","city","金山区","3","2","0","0","1",NA
"370","甘肃省","city","金昌","1","0","0","0","1",NA
"371","广西壮族自治区","city","钦州","8","8","0","0","0",NA
"372","辽宁省","city","铁岭","7","6","0","0","1",NA
"373","贵州省","city","铜仁","10","4","0","0","6",NA
"374","陕西省","city","铜川","8","4","0","0","4",NA
"375","重庆市","city","铜梁区","8","7","0","0","1",NA
"376","安徽省","city","铜陵","28","18","0","0","10",NA
"377","宁夏回族自治区","city","银川","32","20","0","0","12",NA
"378","内蒙古自治区","city","锡林郭勒盟","5","4","0","0","1",NA
"379","辽宁省","city","锦州","12","11","0","0","1",NA
"380","江苏省","city","镇江","12","10","0","0","2",NA
"381","上海市","city","长宁区","13","10","0","0","3",NA
"382","重庆市","city","长寿区","17","9","0","0","8",NA
"383","吉林省","city","长春","43","30","0","0","13",NA
"384","湖南省","city","长沙","238","175","0","0","63",NA
"385","山西省","city","长治","8","8","0","0","0",NA
"386","北京市","city","门头沟区","3","3","0","0","0",NA
"387","上海市","city","闵行区","18","14","0","0","4",NA
"388","辽宁省","city","阜新","8","8","0","0","0",NA
"389","安徽省","city","阜阳","146","123","0","0","23",NA
"390","广西壮族自治区","city","防城港","17","16","0","0","1",NA
"391","广东省","city","阳江","13","8","0","0","5",NA
"392","山西省","city","阳泉","4","4","0","0","0",NA
"393","新疆维吾尔自治区","city","阿克苏地区","1","0","0","0","1",NA
"394","四川省","city","阿坝州","1","1","0","0","0",NA
"395","甘肃省","city","陇南","4","3","0","0","1",NA
"396","海南省","city","陵水","4","4","0","0","0",NA
"397","湖北省","city","随州","1206","1118","0","16","72",NA
"398","四川省","city","雅安","7","5","0","0","2",NA
"399","山东省","city","青岛","53","37","0","1","15",NA
"400","上海市","city","青浦区","5","3","0","0","2",NA
"401","上海市","city","静安区","16","13","0","0","3",NA
"402","辽宁省","city","鞍山","3","3","0","0","0",NA
"403","陕西省","city","韩城","1","1","0","0","0",NA
"404","广东省","city","韶关","8","5","0","0","3",NA
"405","北京市","city","顺义区","10","10","0","0","0",NA
"406","安徽省","city","马鞍山","34","26","0","0","8",NA
"407","河南省","city","驻马店","137","95","0","0","42",NA
"408","重庆市","city","高新区","4","3","0","0","1",NA
"409","黑龙江省","city","鸡西","44","43","0","0","1",NA
"410","河南省","city","鹤壁","19","15","0","0","4",NA
"411","黑龙江省","city","鹤岗","5","4","0","0","1",NA
"412","江西省","city","鹰潭","18","16","0","0","2",NA
"413","湖北省","city","黄冈","2791","2228","0","59","504",NA
"414","安徽省","city","黄山","9","8","0","0","1",NA
"415","上海市","city","黄浦区","6","5","0","0","1",NA
"416","湖北省","city","黄石","943","795","0","11","137",NA
"417","黑龙江省","city","黑河","13","13","0","0","0",NA
"418","贵州省","city","黔东南州","10","8","0","0","2",NA
"419","贵州省","city","黔南州","17","12","0","0","5",NA
"420","重庆市","city","黔江区","2","0","0","0","2",NA
"421","贵州省","city","黔西南州","4","1","0","0","3",NA
"422","黑龙江省","city","齐齐哈尔","36","27","0","1","8",NA
"423","福建省","city","龙岩","6","5","0","0","1",NA
"424","上海市","province","上海市","318","255","0","1","62","待明确地区治愈4例，治愈数据统一归属上海市公卫临床中心，暂无具体分区"
"425","云南省","province","云南省","156","129","0","0","27",""
"426","内蒙古自治区","province","内蒙古自治区","65","59","0","0","6",""
"427","北京市","province","北京市","366","294","0","3","69",""
"428","台湾","province","台湾","18","16","0","0","2",""
"429","吉林省","province","吉林省","86","60","0","1","25",""
"430","四川省","province","四川省","463","357","0","1","105",""
"431","天津市","province","天津市","119","95","0","3","21",""
"432","宁夏回族自治区","province","宁夏回族自治区","67","43","0","0","24",""
"433","安徽省","province","安徽省","934","762","0","6","166",""
"434","山东省","province","山东省","519","406","0","2","111",""
"435","山西省","province","山西省","126","90","0","0","36",""
"436","广东省","province","广东省","1261","925","0","2","334",""
"437","广西壮族自治区","province","广西壮族自治区","226","189","0","2","35",""
"438","新疆维吾尔自治区","province","新疆维吾尔自治区","65","58","0","1","6",""
"439","江苏省","province","江苏省","593","452","0","0","141",""
"440","江西省","province","江西省","900","712","0","1","187",""
"441","河北省","province","河北省","283","210","0","3","70",""
"442","河南省","province","河南省","1184","857","0","11","316","参考卫健委统计口径，部分县区与地级市合并"
"443","浙江省","province","浙江省","1155","788","0","0","367",""
"444","海南省","province","海南省","158","124","0","4","30",""
"445","湖北省","province","湖北省","51986","46429","0","1426","4131",""
"446","湖南省","province","湖南省","988","634","0","2","352",""
"447","澳门","province","澳门","10","7","0","0","3",""
"448","甘肃省","province","甘肃省","90","49","0","2","39",""
"449","福建省","province","福建省","281","222","0","0","59",""
"450","西藏自治区","province","西藏自治区","1","0","0","0","1",""
"451","贵州省","province","贵州省","140","111","0","1","28",""
"452","辽宁省","province","辽宁省","117","92","0","1","24",""
"453","重庆市","province","重庆市","529","397","0","4","128",""
"454","陕西省","province","陕西省","229","183","0","0","46",""
"455","青海省","province","青海省","18","7","0","0","11",""
"456","香港","province","香港","53","51","0","1","1",""
"457","黑龙江省","province","黑龙江省","418","370","0","11","37",""
